time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2024-1-23 7:00,25,24,94,0,,5,1.8,,1012,,3
2024-1-23 8:00,26,25,94,0,,40,7.6,,1013,,3
2024-1-23 9:00,27,24.1,84,0,,20,9.4,,1013,,3
2024-1-23 10:00,29,24.1,75,0,,360,9.4,,1014,,3
2024-1-23 11:00,30,23.9,70,0,,360,7.6,,1014,,3
2024-1-23 12:00,31,23.9,66,0.1,,360,11.2,,1013,,7
2024-1-23 13:00,32,24.1,63,0.2,,32,7.6,,1012,,7
2024-1-23 14:00,32,24.1,63,3.3,,40,9.4,,1011,,18
2024-1-23 15:00,31,23.1,63,2.4,,10,11.2,,1010,,9
2024-1-23 16:00,24,24,100,3.6,,350,11.2,,1011,,18
2024-1-23 17:00,24,24,100,0.1,,70,11.2,,1011,,17
2024-1-23 18:00,25,24,94,0.9,,351,1.8,,1010,,8
2024-1-23 19:00,25,24,94,0,,20,5.4,,1011,,3
2024-1-23 20:00,25,24,94,0,,330,5.4,,1012,,3
2024-1-23 21:00,25,24,94,0,,350,5.4,,1012,,3
2024-1-23 22:00,25,24,94,0,,16,3.6,,1012,,3
2024-1-23 23:00,25,24,94,0,,16,3.6,,1013,,3
2024-1-24 0:00,25,24,94,0,,24,1.8,,1013,,3
2024-1-24 1:00,25,24,94,0,,14,1.8,,1013,,3
2024-1-24 2:00,25,24,94,0,,4,1.8,,1012,,3
2024-1-24 3:00,25,25,100,0,,12,1.8,,1012,,3
2024-1-24 4:00,25,25,100,0,,16,1.8,,1011,,2
2024-1-24 5:00,25,25,100,0,,24,3.6,,1012,,3
2024-1-24 6:00,25,24,94,0,,360,5.4,,1012,,3
2024-1-24 7:00,25,24,94,0,,12,1.8,,1011,,3
2024-1-24 8:00,26,25,94,0,,360,1.8,,1012,,3
2024-1-24 9:00,27,26,94,0,,70,7.6,,1013,,3
2024-1-24 10:00,28,26,89,0.2,,80,9.4,,1013,,7
2024-1-24 11:00,29,25,79,0.2,,70,13,,1013,,7
2024-1-24 12:00,30,26,79,2.1,,70,14.8,,1013,,9
2024-1-24 13:00,29,25,79,3,,40,14.8,,1012,,9
2024-1-24 14:00,29,25,79,6.1,,80,20.5,,1012,,9
2024-1-24 15:00,29,24.1,75,2.4,,60,18.4,,1011,,9
2024-1-24 16:00,29,25,79,0.2,,60,20.5,,1010,,7
2024-1-24 17:00,27,24.1,84,0.3,,320,7.6,,1010,,17
2024-1-24 18:00,26,24,89,0.2,,10,3.6,,1010,,17
2024-1-24 19:00,25,24,94,0,,360,3.6,,1012,,3
2024-1-24 20:00,25,25,100,0,,350,11.2,,1013,,3
2024-1-24 21:00,25,25,100,0,,340,11.2,,1014,,3
2024-1-24 22:00,25,24,94,0,,120,9.4,,1014,,3
2024-1-24 23:00,25,24,94,0,,30,11.2,,1014,,3
2024-1-25 0:00,25,24,94,0,,40,5.4,,1014,,3
2024-1-25 1:00,25,24,94,0,,20,7.6,,1014,,3
2024-1-25 2:00,25,24,94,0,,350,5.4,,1014,,1
2024-1-25 3:00,25,24,94,0,,20,13,,1012,,2
2024-1-25 4:00,25,24,94,0,,30,13,,1012,,3
2024-1-25 5:00,25,24,94,0,,10,7.6,,1011,,3
2024-1-25 6:00,25,24,94,0,,11,1.8,,1012,,3
2024-1-25 7:00,25,25,100,0,,4,1.8,,1013,,3
2024-1-25 8:00,26,25,94,0,,30,7.6,,1013,,3
2024-1-25 9:00,27,25,89,0,,30,7.6,,1014,,1
2024-1-25 10:00,29,25,79,0.1,,30,16.6,,1015,,7
2024-1-25 11:00,30,23.9,70,0.2,,50,16.6,,1014,,17
2024-1-25 12:00,28,25,84,2.1,,50,18.4,,1014,,18
2024-1-25 13:00,26,25,94,0.3,,70,13,,1014,,8
2024-1-25 14:00,25,24,94,0.4,,50,13,,1013,,8
2024-1-25 15:00,25,25,100,0.6,,80,11.2,,1013,,8
2024-1-25 16:00,25,24,94,0.7,,20,7.6,,1012,,8
2024-1-25 17:00,25,24,94,0.7,,20,11.2,,1012,,8
2024-1-25 18:00,25,24,94,1,,30,13,,1012,,9
2024-1-25 19:00,25,23.1,89,0,,30,14.8,,1013,,3
2024-1-25 20:00,25,24,94,0,,50,13,,1013,,3
2024-1-25 21:00,25,24,94,0,,60,9.4,,1014,,3
2024-1-25 22:00,25,23.1,89,0,,70,5.4,,1015,,3
2024-1-25 23:00,25,24,94,0,,0,0,,1015,,3
2024-1-26 0:00,25,24,94,0,,60,7.6,,1015,,3
2024-1-26 1:00,25,24,94,0,,60,7.6,,1015,,3
2024-1-26 2:00,26,25,94,0,,40,11.2,,1014,,3
2024-1-26 3:00,26,25,94,0,,50,5.4,,1014,,2
2024-1-26 4:00,26,25,94,0,,30,11.2,,1013,,2
2024-1-26 5:00,26,25,94,0,,20,14.8,,1014,,2
2024-1-26 6:00,26,25,94,0,,20,16.6,,1014,,2
2024-1-26 7:00,26,25,94,0,,40,11.2,,1014,,2
2024-1-26 8:00,26,25,94,0,,50,14.8,,1014,,2
2024-1-26 9:00,27,25,89,0,,50,16.6,,1015,,2
2024-1-26 10:00,29,25,79,0.1,,40,20.5,,1015,,17
2024-1-26 11:00,30,25.1,75,2.2,,40,25.9,,1015,,9
2024-1-26 12:00,29,24.1,75,1.1,,50,29.5,,1015,,9
2024-1-26 13:00,30,25.1,75,0.5,,40,25.9,,1014,,8
2024-1-26 14:00,31,23.9,66,0.5,,40,25.9,,1013,,8
2024-1-26 15:00,30,23.9,70,1.8,,30,27.7,,1012,,9
2024-1-26 16:00,31,23.9,66,0.7,,40,29.5,,1011,,8
2024-1-26 17:00,31,23.9,66,0.7,,40,22.3,,1011,,8
2024-1-26 18:00,29,23,70,0.3,,30,27.7,,1012,,17
2024-1-26 19:00,28,24,79,0.1,,50,25.9,,1012,,17
2024-1-26 20:00,28,24,79,0,,30,18.4,,1013,,3
2024-1-26 21:00,27,24.1,84,0,,20,18.4,,1014,,2
2024-1-26 22:00,27,24.1,84,0,,30,18.4,,1014,,3
2024-1-26 23:00,27,24.1,84,0,,20,16.6,,1015,,3
2024-1-27 0:00,27,24.1,84,0,,20,18.4,,1015,,3
2024-1-27 1:00,27,24.1,84,0,,20,16.6,,1015,,3
2024-1-27 2:00,27,24.1,84,0,,30,14.8,,1014,,3
2024-1-27 3:00,27,24.1,84,0,,20,14.8,,1013,,2
2024-1-27 4:00,27,24.1,84,0,,30,16.6,,1013,,3
2024-1-27 5:00,27,24.1,84,0,,20,13,,1013,,3
2024-1-27 6:00,27,24.1,84,0,,20,20.5,,1013,,3
2024-1-27 7:00,27,24.1,84,0,,20,14.8,,1013,,3
2024-1-27 8:00,27,24.1,84,0,,30,16.6,,1013,,2
2024-1-27 9:00,28,25,84,0,,30,16.6,,1014,,2
2024-1-27 10:00,29,24.1,75,0.2,,30,27.7,,1014,,17
2024-1-27 11:00,30,23.9,70,0.1,,40,29.5,,1014,,17
2024-1-27 12:00,29,24.1,75,0,,50,22.3,,1014,,2
2024-1-27 13:00,30,23.9,70,0.4,,50,31.7,,1014,,17
2024-1-27 14:00,31,25.1,71,0.5,,40,27.7,,1013,,17
2024-1-27 15:00,31,23.9,66,0.7,,40,29.5,,1012,,17
2024-1-27 16:00,30,23.9,70,0.2,,40,27.7,,1011,,17
2024-1-27 17:00,30,23,66,0.1,,40,27.7,,1010,,17
2024-1-27 18:00,29,24.1,75,0,,30,29.5,,1011,,3
2024-1-27 19:00,28,24,79,0,,50,22.3,,1011,,3
2024-1-27 20:00,28,24,79,0,,30,18.4,,1012,,3
2024-1-27 21:00,27,24.1,84,0,,30,20.5,,1013,,3
2024-1-27 22:00,27,24.1,84,0,,30,14.8,,1014,,3
2024-1-27 23:00,27,24.1,84,0,,20,14.8,,1014,,3
2024-1-28 0:00,27,24.1,84,0,,20,9.4,,1014,,3
2024-1-28 1:00,27,24.1,84,0,,10,7.6,,1014,,3
2024-1-28 2:00,27,24.1,84,0,,10,11.2,,1014,,3
2024-1-28 3:00,26,24,89,0,,20,13,,1013,,3
2024-1-28 4:00,26,24,89,0,,360,7.6,,1013,,3
2024-1-28 5:00,26,24,89,0,,360,7.6,,1013,,3
2024-1-28 6:00,26,24,89,0,,350,7.6,,1013,,3
2024-1-28 7:00,26,24,89,0,,360,5.4,,1013,,2
2024-1-28 8:00,26,24,89,0,,20,9.4,,1013,,2
2024-1-28 9:00,27,24.1,84,0,,20,11.2,,1014,,3
2024-1-28 10:00,28,24,79,0.1,,20,24.1,,1015,,17
2024-1-28 11:00,29,24.1,75,0.2,,60,20.5,,1015,,17
2024-1-28 12:00,28,25,84,0.2,,40,16.6,,1014,,17
2024-1-28 13:00,30,23.9,70,0.5,,50,20.5,,1014,,8
2024-1-28 14:00,32,23,59,0.1,,60,24.1,,1013,,7
2024-1-28 15:00,31,23.1,63,0.2,,50,25.9,,1012,,7
2024-1-28 16:00,30,23.9,70,0.2,,40,22.3,,1011,,7
2024-1-28 17:00,30,23,66,0.2,,40,25.9,,1011,,17
2024-1-28 18:00,29,24.1,75,0,,30,25.9,,1011,,3
2024-1-28 19:00,28,24,79,0,,40,27.7,,1012,,3
2024-1-28 20:00,28,24,79,0,,30,22.3,,1013,,3
2024-1-28 21:00,27,24.1,84,0,,20,14.8,,1013,,3
2024-1-28 22:00,27,24.1,84,0,,20,20.5,,1014,,3
2024-1-28 23:00,27,24.1,84,0,,30,20.5,,1014,,3
2024-1-29 0:00,27,24.1,84,0,,30,20.5,,1014,,2
2024-1-29 1:00,27,24.1,84,0,,20,14.8,,1014,,2
2024-1-29 2:00,26,24,89,0,,30,16.6,,1013,,3
2024-1-29 3:00,26,24,89,0,,10,7.6,,1013,,3
2024-1-29 4:00,26,24,89,0,,30,16.6,,1012,,3
2024-1-29 5:00,26,24,89,0,,30,13,,1012,,3
2024-1-29 6:00,26,24,89,0,,20,13,,1012,,3
2024-1-29 7:00,26,24,89,0,,20,13,,1013,,3
2024-1-29 8:00,26,24,89,0,,20,11.2,,1013,,3
2024-1-29 9:00,27,24.1,84,0,,20,11.2,,1014,,3
2024-1-29 10:00,28,24,79,0.1,,20,13,,1014,,7
2024-1-29 11:00,29,24.1,75,0.2,,20,16.6,,1014,,7
2024-1-29 12:00,30,23.9,70,0.5,,50,25.9,,1014,,8
2024-1-29 13:00,31,23.1,63,0.1,,40,29.5,,1013,,7
2024-1-29 14:00,30,21.9,62,0.8,,40,24.1,,1013,,8
2024-1-29 15:00,31,23.1,63,1,,40,25.9,,1012,,18
2024-1-29 16:00,30,23,66,0.2,,40,25.9,,1011,,17
2024-1-29 17:00,30,23,66,0.3,,30,22.3,,1011,,17
2024-1-29 18:00,29,23,70,0.1,,30,24.1,,1011,,7
2024-1-29 19:00,28,22.9,74,0.2,,30,20.5,,1011,,17
2024-1-29 20:00,28,22.9,74,0,,30,22.3,,1012,,3
2024-1-29 21:00,27,24.1,84,0,,30,16.6,,1013,,3
2024-1-29 22:00,27,24.1,84,0,,20,14.8,,1013,,3
2024-1-29 23:00,27,24.1,84,0,,20,14.8,,1014,,3
2024-1-30 0:00,27,24.1,84,0,,20,16.6,,1014,,3
2024-1-30 1:00,26,24,89,0,,10,9.4,,1013,,3
2024-1-30 2:00,26,24,89,0,,10,13,,1013,,2
2024-1-30 3:00,26,23.1,84,0,,10,11.2,,1013,,2
2024-1-30 4:00,26,23.1,84,0,,20,13,,1012,,3
2024-1-30 5:00,25,23.1,89,0,,30,11.2,,1012,,3
2024-1-30 6:00,26,23.1,84,0,,10,11.2,,1012,,3
2024-1-30 7:00,26,23.1,84,0,,20,11.2,,1013,,3
2024-1-30 8:00,26,24,89,0,,360,7.6,,1013,,3
2024-1-30 9:00,27,24.1,84,0,,20,9.4,,1014,,3
2024-1-30 10:00,28,24,79,0,,30,18.4,,1015,,3
2024-1-30 11:00,29,23,70,0,,30,18.4,,1015,,3
2024-1-30 12:00,30,23.9,70,0,,20,22.3,,1014,,3
2024-1-30 13:00,30,23.9,70,0,,340,11.2,,1013,,3
2024-1-30 14:00,31,23.1,63,0,,30,20.5,,1013,,3
2024-1-30 15:00,31,23.1,63,0.1,,30,22.3,,1012,,17
2024-1-30 16:00,30,23,66,0,,30,22.3,,1011,,3
2024-1-30 17:00,30,23,66,0,,40,22.3,,1011,,3
2024-1-30 18:00,29,23,70,0,,40,24.1,,1011,,3
2024-1-30 19:00,28,22,70,0,,30,20.5,,1011,,3
2024-1-30 20:00,27,23,79,0,,40,16.6,,1012,,3
2024-1-30 21:00,27,23,79,0,,30,16.6,,1013,,3
2024-1-30 22:00,27,24.1,84,0,,30,16.6,,1014,,3
2024-1-30 23:00,27,24.1,84,0,,20,14.8,,1014,,3
2024-1-31 0:00,26,24,89,0,,20,11.2,,1014,,3
2024-1-31 1:00,26,24,89,0,,20,11.2,,1014,,3
2024-1-31 2:00,26,24,89,0,,10,9.4,,1013,,3
2024-1-31 3:00,26,24,89,0,,20,9.4,,1013,,3
2024-1-31 4:00,26,23.1,84,0,,20,13,,1012,,3
2024-1-31 5:00,26,23.1,84,0,,10,11.2,,1012,,3
2024-1-31 6:00,26,23.1,84,0,,20,11.2,,1012,,3
2024-1-31 7:00,25,23.1,89,0,,10,9.4,,1013,,3
2024-1-31 8:00,26,23.1,84,0,,350,7.6,,1013,,3
2024-1-31 9:00,27,23,79,0,,10,7.6,,1014,,3
2024-1-31 10:00,28,24,79,0,,30,9.4,,1014,,3
2024-1-31 11:00,29,23,70,0.2,,30,18.4,,1014,,17
2024-1-31 12:00,30,23.9,70,0,,20,16.6,,1014,,3
2024-1-31 13:00,31,23.1,63,0,,20,18.4,,1013,,3
2024-1-31 14:00,32,23,59,0.7,,20,16.6,,1012,,8
2024-1-31 15:00,32,23,59,0.3,,30,16.6,,1011,,17
2024-1-31 16:00,31,23.1,63,0.6,,30,16.6,,1011,,17
2024-1-31 17:00,30,23.9,70,0.5,,30,18.4,,1011,,17
2024-1-31 18:00,29,23,70,0,,40,24.1,,1011,,3
2024-1-31 19:00,29,23,70,0,,30,20.5,,1011,,3
2024-1-31 20:00,27,24.1,84,0,,50,18.4,,1012,,3
2024-1-31 21:00,27,24.1,84,0,,50,14.8,,1013,,3
2024-1-31 22:00,27,24.1,84,0,,20,14.8,,1013,,3
2024-1-31 23:00,27,24.1,84,0,,20,14.8,,1014,,3
2024-2-1 0:00,26,24,89,0,,40,11.2,,1014,,3
2024-2-1 1:00,26,24,89,0,,40,11.2,,1014,,3
2024-2-1 2:00,26,24,89,0,,40,14.8,,1013,,3
2024-2-1 3:00,26,24,89,0,,40,13,,1012,,3
2024-2-1 4:00,26,24,89,0,,40,13,,1012,,3
2024-2-1 5:00,26,24,89,0,,40,11.2,,1012,,3
2024-2-1 6:00,26,24,89,0,,40,14.8,,1012,,3
2024-2-1 7:00,26,24,89,0,,40,11.2,,1013,,3
2024-2-1 8:00,26,24,89,0,,40,9.4,,1014,,3
2024-2-1 9:00,27,24.1,84,0.1,,40,14.8,,1014,,7
2024-2-1 10:00,28,24,79,0.5,,20,18.4,,1015,,8
2024-2-1 11:00,30,23.9,70,0,,40,20.5,,1015,,3
2024-2-1 12:00,31,23.1,63,3,,30,20.5,,1014,,9
2024-2-1 13:00,31,23.1,63,0,,20,20.5,,1013,,3
2024-2-1 14:00,31,23.1,63,0.3,,30,16.6,,1012,,8
2024-2-1 15:00,31,23.1,63,2.4,,50,18.4,,1012,,9
2024-2-1 16:00,32,23,59,1.1,,60,18.4,,1011,,9
2024-2-1 17:00,31,23.1,63,0.2,,50,22.3,,1011,,7
2024-2-1 18:00,30,23,66,0,,40,24.1,,1011,,3
2024-2-1 19:00,29,23,70,0,,30,22.3,,1011,,3
2024-2-1 20:00,28,24,79,0,,20,18.4,,1012,,3
2024-2-1 21:00,28,24,79,0,,20,13,,1013,,3
2024-2-1 22:00,27,24.1,84,0,,20,14.8,,1013,,3
2024-2-1 23:00,26,24,89,0,,40,9.4,,1014,,3
2024-2-2 0:00,27,24.1,84,0,,10,9.4,,1014,,3
2024-2-2 1:00,27,24.1,84,0,,10,7.6,,1013,,3
2024-2-2 2:00,26,24,89,0,,30,11.2,,1013,,3
2024-2-2 3:00,26,24,89,0,,330,5.4,,1012,,3
2024-2-2 4:00,26,24,89,0,,350,5.4,,1012,,2
2024-2-2 5:00,26,24,89,0,,40,9.4,,1012,,2
2024-2-2 6:00,26,24,89,0,,30,13,,1012,,2
2024-2-2 7:00,26,24,89,0,,20,7.6,,1012,,3
2024-2-2 8:00,27,24.1,84,0,,40,13,,1012,,3
2024-2-2 9:00,28,24,79,0,,30,14.8,,1013,,3
2024-2-2 10:00,29,24.1,75,0,,20,20.5,,1013,,3
2024-2-2 11:00,30,23.9,70,0,,20,14.8,,1013,,3
2024-2-2 12:00,31,23.9,66,0,,30,16.6,,1013,,3
2024-2-2 13:00,31,23.9,66,0.4,,30,20.5,,1012,,17
2024-2-2 14:00,31,23.9,66,3.6,,30,22.3,,1011,,9
2024-2-2 15:00,32,24.1,63,0.5,,20,20.5,,1010,,8
2024-2-2 16:00,31,23.9,66,0.2,,30,24.1,,1010,,7
2024-2-2 17:00,30,23,66,0.4,,50,16.6,,1010,,17
2024-2-2 18:00,28,24,79,0.3,,220,5.4,,1010,,8
2024-2-2 19:00,29,24.1,75,0,,40,14.8,,1011,,3
2024-2-2 20:00,28,24,79,0,,50,14.8,,1012,,3
2024-2-2 21:00,28,24,79,0,,30,13,,1013,,3
2024-2-2 22:00,27,24.1,84,0,,40,16.6,,1013,,3
2024-2-2 23:00,27,24.1,84,0,,50,16.6,,1013,,3
2024-2-3 0:00,27,24.1,84,0,,30,13,,1014,,3
2024-2-3 1:00,27,24.1,84,0,,30,13,,1013,,3
2024-2-3 2:00,26,24,89,0,,30,16.6,,1013,,3
2024-2-3 3:00,26,24,89,0,,30,13,,1013,,3
2024-2-3 4:00,26,24,89,0,,40,13,,1012,,3
2024-2-3 5:00,26,24,89,0,,30,14.8,,1011,,3
2024-2-3 6:00,26,24,89,0,,30,14.8,,1012,,3
2024-2-3 7:00,26,24,89,0,,30,11.2,,1012,,2
2024-2-3 8:00,26,24,89,0,,20,13,,1013,,1
2024-2-3 9:00,28,24,79,0,,20,14.8,,1014,,2
2024-2-3 10:00,29,24.1,75,0,,20,18.4,,1014,,3
2024-2-3 11:00,30,23.9,70,0,,20,22.3,,1014,,3
2024-2-3 12:00,32,22.1,56,0,,30,24.1,,1013,,3
2024-2-3 13:00,32,23,59,0,,360,13,,1013,,2
2024-2-3 14:00,33,23.1,56,0.2,,20,14.8,,1012,,17
2024-2-3 15:00,33,22.2,53,2.2,,40,13,,1010,,18
2024-2-3 16:00,32,23,59,6.2,,30,22.3,,1009,,18
2024-2-3 17:00,31,23.1,63,0.4,,50,22.3,,1009,,17
2024-2-3 18:00,29,23,70,0,,50,20.5,,1010,,3
2024-2-3 19:00,28,24,79,0.5,,277,3.6,,1011,,17
2024-2-3 20:00,28,24,79,0,,30,13,,1012,,3
2024-2-3 21:00,28,24,79,0,,40,16.6,,1013,,3
2024-2-3 22:00,27,24.1,84,0,,40,14.8,,1014,,3
2024-2-3 23:00,27,24.1,84,0,,10,11.2,,1014,,3
2024-2-4 0:00,27,24.1,84,0,,20,11.2,,1014,,3
2024-2-4 1:00,27,24.1,84,0,,340,3.6,,1014,,3
2024-2-4 2:00,26,24,89,0,,334,3.6,,1014,,3
2024-2-4 3:00,26,24,89,0,,350,7.6,,1013,,3
2024-2-4 4:00,26,24,89,0,,350,5.4,,1013,,3
2024-2-4 5:00,26,23.1,84,0,,346,3.6,,1013,,3
2024-2-4 6:00,25,23.1,89,0,,348,1.8,,1013,,3
2024-2-4 7:00,26,23.1,84,0,,342,3.6,,1013,,3
2024-2-4 8:00,26,23.1,84,0,,339,1.8,,1014,,3
2024-2-4 9:00,27,23,79,0,,10,11.2,,1014,,3
2024-2-4 10:00,29,23,70,0,,20,18.4,,1014,,3
2024-2-4 11:00,30,21.9,62,0,,20,16.6,,1014,,3
2024-2-4 12:00,31,20.9,55,0,,20,13,,1014,,3
2024-2-4 13:00,31,22.1,59,0,,40,11.2,,1013,,3
2024-2-4 14:00,33,20.9,49,0,,10,11.2,,1012,,3
2024-2-4 15:00,32,23,59,0,,10,11.2,,1011,,3
2024-2-4 16:00,32,22.1,56,0,,10,9.4,,1010,,3
2024-2-4 17:00,31,23.1,63,0,,40,16.6,,1010,,3
2024-2-4 18:00,31,23.1,63,0,,40,18.4,,1011,,3
2024-2-4 19:00,30,21.1,59,0,,20,18.4,,1011,,3
2024-2-4 20:00,29,23,70,0,,30,18.4,,1012,,3
2024-2-4 21:00,28,22.9,74,0,,40,13,,1013,,3
2024-2-4 22:00,27,23,79,0,,30,13,,1014,,3
2024-2-4 23:00,27,24.1,84,0,,40,11.2,,1014,,3
2024-2-5 0:00,27,23,79,0,,20,14.8,,1014,,3
2024-2-5 1:00,27,24.1,84,0,,30,11.2,,1014,,3
2024-2-5 2:00,26,24,89,0,,30,13,,1013,,3
2024-2-5 3:00,26,24,89,0,,10,9.4,,1012,,3
2024-2-5 4:00,26,23.1,84,0,,10,5.4,,1012,,3
2024-2-5 5:00,25,23.1,89,0,,40,5.4,,1012.3,,3
2024-2-5 6:00,25,23.1,89,0,,40,3.6,,1012.7,,3
2024-2-5 7:00,26,23.1,84,0,,5,3.6,,1013.2,,2
2024-2-5 8:00,26,23.1,84,0,,20,9.4,,1013.5,,3
2024-2-5 9:00,27,23,79,0,,20,13,,1014.3,,3
2024-2-5 10:00,29,23,70,0,,10,20.5,,1015,,2
2024-2-5 11:00,30,23,66,0,,20,24.1,,1014.8,,3
2024-2-5 12:00,31,23.1,63,0,,30,22.3,,1014.5,,3
2024-2-5 13:00,32,22.1,56,0,,350,13,,1013.7,,3
2024-2-5 14:00,32,22.1,56,0.2,,30,14.8,,1012,,7
2024-2-5 15:00,33,22.2,53,0.4,,30,18.4,,1011,,8
2024-2-5 16:00,33,22.2,53,0.4,,40,20.5,,1010,,8
2024-2-5 17:00,32,23,59,0.2,,40,25.9,,1010,,7
2024-2-5 18:00,30,23,66,0.8,,30,25.9,,1010,,17
2024-2-5 19:00,29,23,70,0,,30,22.3,,1012,,3
2024-2-5 20:00,28,22.9,74,0,,30,16.6,,1013,,3
2024-2-5 21:00,27,23,79,0,,40,16.6,,1013,,3
2024-2-5 22:00,27,23,79,0,,20,11.2,,1014,,3
2024-2-5 23:00,27,23,79,0,,10,11.2,,1014,,3
2024-2-6 0:00,26,24,89,0,,40,9.4,,1014,,3
2024-2-6 1:00,27,24.1,84,0,,360,7.6,,1014,,3
2024-2-6 2:00,27,24.1,84,0,,352,3.6,,1014,,3
2024-2-6 3:00,26,24,89,0,,360,5.4,,1013,,3
2024-2-6 4:00,26,23.1,84,0,,319,3.6,,1013,,3
2024-2-6 5:00,26,23.1,84,0,,360,3.6,,1013,,3
2024-2-6 6:00,26,23.1,84,0,,340,5.4,,1013,,5
2024-2-6 7:00,26,24,89,0,,322,3.6,,1013,,5
2024-2-6 8:00,26,24,89,0,,350,5.4,,1014,,5
2024-2-6 9:00,27,24.1,84,0,,10,7.6,,1014,,5
2024-2-6 10:00,29,23,70,0,,350,11.2,,1015,,3
2024-2-6 11:00,30,23.9,70,0,,30,14.8,,1014,,3
2024-2-6 12:00,32,23,59,0,,30,16.6,,1014,,3
2024-2-6 13:00,33,23.1,56,0,,20,16.6,,1013,,3
2024-2-6 14:00,33,23.1,56,0,,30,18.4,,1012,,3
2024-2-6 15:00,33,23.9,59,0,,20,16.6,,1010,,3
2024-2-6 16:00,32,23,59,0.6,,20,14.8,,1010,,8
2024-2-6 17:00,29,25,79,0.7,,240,11.2,,1010,,8
2024-2-6 18:00,26,26,100,0,,21,7.6,,1010,,3
2024-2-6 19:00,26,26,100,0.2,,50,13,,1011,,17
2024-2-6 20:00,27,26,94,4.5,,50,7.6,,1011,,9
2024-2-6 21:00,27,26,94,1.5,,40,11.2,,1012,,9
2024-2-6 22:00,27,25,89,1.8,,40,11.2,,1013,,9
2024-2-6 23:00,27,25,89,0.2,,40,13,,1014,,7
2024-2-7 0:00,27,25,89,0,,10,11.2,,1014,,3
2024-2-7 1:00,27,24.1,84,0,,10,13,,1013,,3
2024-2-7 2:00,27,24.1,84,0,,10,9.4,,1013,,3
2024-2-7 3:00,26,24,89,0,,10,5.4,,1012,,3
2024-2-7 4:00,26,24,89,0,,20,7.6,,1011,,3
2024-2-7 5:00,26,24,89,0,,10,7.6,,1011,,3
2024-2-7 6:00,26,24,89,0,,327,1.8,,1012,,3
2024-2-7 7:00,26,24,89,0,,349,3.6,,1012,,3
2024-2-7 8:00,26,24,89,0,,40,7.6,,1013,,3
2024-2-7 9:00,27,24.1,84,0,,20,7.6,,1014,,3
2024-2-7 10:00,28,24,79,0,,20,14.8,,1014.3,,3
2024-2-7 11:00,29,24.1,75,0.1,,20,14.8,,1014,,7
2024-2-7 12:00,31,23.9,66,0.3,,20,16.6,,1013,,8
2024-2-7 13:00,32,24.1,63,0.3,,30,16.6,,1012,,8
2024-2-7 14:00,32,24.1,63,0,,40,16.6,,1011,,3
2024-2-7 15:00,32,23,59,0.2,,30,14.8,,1010,,7
2024-2-7 16:00,32,24.1,63,0.4,,30,24.1,,1009,,8
2024-2-7 17:00,31,23.1,63,0.3,,40,22.3,,1009,,8
2024-2-7 18:00,29,24.1,75,0.3,,40,16.6,,1009,,8
2024-2-7 19:00,28,24,79,0.1,,40,14.8,,1010,,7
2024-2-7 20:00,28,24,79,0,,60,14.8,,1011,,3
2024-2-7 21:00,28,24,79,0,,30,18.4,,1011,,3
2024-2-7 22:00,27,24.1,84,0,,50,13,,1011,,2
2024-2-7 23:00,27,25,89,0,,40,7.6,,1012,,1
2024-2-8 0:00,27,25,89,0,,20,7.6,,1012,,1
2024-2-8 1:00,27,25,89,0,,20,13,,1012,,1
2024-2-8 2:00,26,24,89,0,,50,7.6,,1012,,2
2024-2-8 3:00,26,25,94,0,,60,3.6,,1011,,2
2024-2-8 4:00,26,25,94,0,,340,5.4,,1010,,3
2024-2-8 5:00,26,25,94,0,,20,7.6,,1010,,3
2024-2-8 6:00,26,24,89,0,,10,9.4,,1010,,3
2024-2-8 7:00,26,24,89,0,,20,7.6,,1011,,3
2024-2-8 8:00,27,25,89,0,,328,3.6,,1011,,3
2024-2-8 9:00,28,25,84,0,,30,11.2,,1012,,5
2024-2-8 10:00,28,24,79,0,,20,9.4,,1013,,3
2024-2-8 11:00,30,23.9,70,0.2,,20,13,,1012,,7
2024-2-8 12:00,31,23.9,66,0,,20,11.2,,1012,,3
2024-2-8 13:00,31,23.1,63,0,,360,9.4,,1011,,3
2024-2-8 14:00,33,23.1,56,0.2,,29,5.4,,1010,,17
2024-2-8 15:00,32,24.1,63,0.7,,10,11.2,,1009,,17
2024-2-8 16:00,32,24.1,63,0.9,,30,20.5,,1008,,8
2024-2-8 17:00,29,24.1,75,0.4,,90,13,,1008,,8
2024-2-8 18:00,27.7,24.1,81,0.5,,357,20.2,,1008.7,,8
2024-2-8 19:00,28,25,84,0.6,,13,7.6,,1009,,8
2024-2-8 20:00,28,25,84,0,,50,14.8,,1010,,2
2024-2-8 21:00,27,25,89,0.6,,40,14.8,,1011,,17
2024-2-8 22:00,28,25,84,0,,40,11.2,,1011,,3
2024-2-8 23:00,28,25,84,0,,30,14.8,,1012,,3
2024-2-9 0:00,27,25,89,0,,40,13,,1011,,1
2024-2-9 1:00,27,25,89,0,,20,13,,1012,,1
2024-2-9 2:00,27,25,89,0,,30,13,,1011,,2
2024-2-9 3:00,27,25,89,0,,20,11.2,,1011,,3
2024-2-9 4:00,26,25,94,0,,30,13,,1010,,3
2024-2-9 5:00,27,25,89,0,,10,9.4,,1010,,3
